time,frequency,confidence
1.300,339.599,0.870273
1.310,340.033,0.869062
1.320,338.500,0.848328
1.330,339.540,0.833609
1.340,339.152,0.727862
1.350,340.933,0.854671
1.360,339.410,0.747629
1.370,339.358,0.867148
1.380,339.643,0.671533
1.390,340.550,0.815561
1.400,341.279,0.769132
1.410,339.348,0.801580
1.420,341.353,0.750803
1.430,339.876,0.692195
1.440,341.674,0.855326
1.450,340.336,0.775430
1.460,340.807,0.791354
1.470,339.671,0.513655
1.480,342.018,0.878796
1.490,342.506,0.740879
1.500,341.044,0.765537
1.510,341.455,0.465884
1.520,341.799,0.626061
1.530,343.818,0.766341
1.540,341.041,0.428845
1.550,342.804,0.705207
1.560,340.291,0.129579
1.570,344.472,0.804016
1.580,342.085,0.296832
1.590,342.395,0.755658
1.600,340.508,0.368770
1.610,343.072,0.704108
1.620,343.641,0.680414
1.630,342.815,0.469754
1.640,342.437,0.453837
1.650,342.375,0.228615
1.660,344.583,0.733661
1.670,341.466,0.352467
1.680,341.607,0.608828
1.690,340.237,0.153030
1.700,343.788,0.590113
1.710,342.866,0.348551
1.720,341.757,0.375581
1.730,341.456,0.125832
1.740,341.111,0.332686
1.750,343.327,0.528036
1.760,342.979,0.265960
1.770,341.547,0.209107
1.780,341.231,0.134573
1.790,344.090,0.582873
1.800,342.715,0.446945
1.810,339.956,0.336295
1.820,339.893,0.264003
1.830,340.796,0.446583
1.840,344.414,0.186215
1.850,341.996,0.248852
1.860,340.379,0.058180
1.870,341.273,0.064257
1.880,342.340,0.307748
1.890,341.573,0.279445
1.900,339.301,0.260907
1.910,339.870,0.089934
1.920,347.367,0.098232
1.930,353.381,0.130521
1.940,356.921,0.193512
1.950,355.272,0.056248
1.960,356.464,0.072253
1.970,354.984,0.251230
1.980,360.140,0.140177
1.990,358.968,0.202722
2.000,358.548,0.108187
2.010,359.715,0.387176
2.020,358.150,0.301095
2.030,361.299,0.295817
2.040,360.917,0.173495
2.050,363.530,0.355698
2.060,360.800,0.586182
2.070,362.952,0.616239
2.080,361.386,0.527392
2.090,361.890,0.403469
2.100,359.851,0.434977
2.110,362.755,0.511514
2.120,361.027,0.541012
2.130,361.064,0.556836
2.140,362.279,0.717845
2.150,360.489,0.523950
2.160,362.132,0.504979
2.170,360.472,0.564649
2.180,362.255,0.508443
2.190,360.377,0.598904
2.200,362.081,0.732327
2.210,360.490,0.562355
2.220,360.643,0.573070
2.230,361.185,0.704731
2.240,360.552,0.640290
2.250,361.251,0.640985
2.260,360.515,0.608068
2.270,362.152,0.676267
2.280,359.986,0.712633
2.290,361.118,0.791309
2.300,360.310,0.651455
2.310,360.981,0.601923
2.320,359.923,0.521276
2.330,360.741,0.711894
2.340,360.620,0.572214
2.350,360.953,0.692232
2.360,361.570,0.693573
2.370,359.883,0.502772
2.380,361.153,0.740954
2.390,359.588,0.493161
2.400,361.274,0.602984
2.410,360.017,0.524245
2.420,361.285,0.772056
2.430,359.620,0.397057
2.440,360.651,0.655822
2.450,360.734,0.589227
2.460,359.818,0.598782
2.470,360.841,0.674381
2.480,359.769,0.594243
2.490,361.416,0.636894
2.500,359.504,0.629634
2.510,360.754,0.811951
2.520,359.933,0.608348
2.530,361.179,0.671889
2.540,360.393,0.547070
2.550,360.145,0.714474
2.560,360.312,0.705994
2.570,360.190,0.731771
2.580,360.959,0.734176
2.590,359.320,0.650735
2.600,360.584,0.808176
2.610,359.880,0.639427
2.620,361.021,0.594248
2.630,359.615,0.300902
2.640,359.387,0.432911
2.650,357.716,0.267347
2.660,338.693,0.120189
2.670,329.452,0.490102
2.680,329.602,0.485660
2.690,331.006,0.414032
2.700,332.104,0.276486
2.710,332.573,0.317694
2.720,272.654,0.490779
2.730,271.301,0.739732
2.740,273.385,0.508468
2.750,271.240,0.829486
2.760,271.395,0.746104
2.770,271.485,0.786595
2.780,271.678,0.742105
2.790,271.531,0.490125
2.800,325.944,0.210961
2.810,324.304,0.114444
2.820,330.103,0.362603
2.830,330.664,0.404735
2.840,332.039,0.520792
2.850,333.537,0.279172
2.860,331.979,0.471905
2.870,334.271,0.600208
2.880,332.997,0.358592
2.890,332.352,0.455241
2.900,333.734,0.599296
2.910,334.890,0.482782
2.920,333.686,0.492542
2.930,331.521,0.406932
2.940,333.291,0.459272
2.950,329.276,0.407898
2.960,362.806,0.264387
2.970,366.035,0.792276
2.980,364.037,0.890760
2.990,364.323,0.918021
3.000,363.520,0.900941
3.010,363.913,0.787063
3.020,361.336,0.435229
3.030,366.521,0.703119
3.040,361.622,0.610028
3.050,362.044,0.329032
3.060,356.140,0.214769
3.070,348.119,0.286802
3.080,342.387,0.306307
3.090,343.614,0.333202
3.100,341.068,0.301690
3.110,346.724,0.288248
3.120,353.851,0.294681
3.130,356.886,0.509664
3.140,354.255,0.637384
3.150,351.684,0.428167
3.160,348.019,0.211500
3.170,345.973,0.053370
3.180,340.409,0.046741
3.190,341.523,0.063878
3.200,342.925,0.213505
3.210,342.518,0.165112
3.220,340.269,0.323701
3.230,339.066,0.032967
3.240,340.075,0.207141
3.250,339.516,0.262770
3.260,338.130,0.263410
3.270,339.746,0.206995
3.280,341.851,0.084194
3.290,336.941,0.458176
3.300,337.267,0.727827
3.310,336.099,0.828154
3.320,337.744,0.741304
3.330,335.515,0.727272
3.340,336.568,0.403466
3.350,346.788,0.127741
3.360,356.209,0.240427
3.370,358.326,0.417268
3.380,357.737,0.321062
3.390,356.924,0.447604
3.400,356.804,0.398229
3.410,357.016,0.263719
3.420,268.086,0.400977
3.430,272.696,0.429992
3.440,271.420,0.624537
3.450,271.657,0.237712
3.460,271.876,0.317757
3.470,270.590,0.214816
3.480,270.233,0.181580
3.490,269.768,0.156234
3.500,271.118,0.201290
3.510,269.830,0.546136
3.520,270.737,0.328032
3.530,269.619,0.537870
3.540,269.701,0.475353
3.550,269.815,0.701671
3.560,269.990,0.650993
3.570,269.940,0.753780
3.580,269.780,0.720147
3.590,269.730,0.681161
3.600,269.651,0.711727
3.610,270.152,0.778334
3.620,269.872,0.784896
3.630,270.422,0.799913
3.640,270.052,0.768493
3.650,270.756,0.583569
3.660,270.423,0.496321
3.670,271.168,0.264352
3.680,270.407,0.299541
3.690,271.608,0.141002
3.700,270.788,0.172396
3.710,271.119,0.222892
3.720,270.514,0.362285
3.730,271.003,0.289687
3.740,270.108,0.321856
3.750,270.570,0.253838
3.760,270.113,0.089104
3.770,270.259,0.068224
3.780,270.436,0.069695
3.790,270.065,0.051050
3.800,269.497,0.141829
3.810,268.970,0.247560
3.820,269.141,0.160996
3.830,268.863,0.461234
3.840,268.924,0.410392
3.850,268.425,0.752170
3.860,269.303,0.574890
3.870,268.283,0.796185
3.880,269.038,0.784408
3.890,268.594,0.865384
3.900,269.455,0.830578
3.910,268.611,0.859303
3.920,268.908,0.854589
3.930,268.214,0.864831
3.940,269.024,0.885586
3.950,268.857,0.857399
3.960,268.585,0.871577
3.970,268.728,0.887722
3.980,268.844,0.847277
3.990,269.004,0.804976
4.000,268.978,0.850953
4.010,269.168,0.833848
4.020,268.769,0.907182
4.030,269.203,0.883818
4.040,268.879,0.877881
4.050,269.332,0.848836
4.060,269.517,0.875634
4.070,269.950,0.853036
4.080,268.994,0.909026
4.090,269.438,0.882529
4.100,268.948,0.905352
4.110,269.382,0.897034
4.120,269.592,0.905238
4.130,269.748,0.845475
4.140,269.561,0.855596
4.150,269.612,0.864324
4.160,270.041,0.820378
4.170,269.293,0.890403
4.180,269.395,0.876467
4.190,269.429,0.880026
4.200,269.567,0.806021
4.210,269.167,0.907246
4.220,269.580,0.851203
4.230,269.198,0.875144
4.240,269.517,0.870837
4.250,268.631,0.892755
4.260,268.594,0.878480
4.270,270.522,0.796715
4.280,269.459,0.883289
4.290,270.555,0.701833
4.300,268.315,0.904619
4.310,270.144,0.798597
4.320,268.401,0.907923
4.330,270.092,0.817280
4.340,268.809,0.898844
4.350,270.476,0.597269
4.360,269.168,0.868084
4.370,270.199,0.754200
4.380,268.809,0.856369
4.390,268.846,0.813203
4.400,268.472,0.876781
4.410,268.212,0.800753
4.420,269.448,0.736324
4.430,268.770,0.882608
4.440,270.477,0.550533
4.450,267.406,0.884193
4.460,269.927,0.756524
4.470,268.667,0.876130
4.480,268.686,0.717687
4.490,268.564,0.888885
4.500,269.817,0.745904
4.510,268.653,0.867463
4.520,269.556,0.830456
4.530,268.739,0.899094
4.540,269.727,0.660795
4.550,268.844,0.805552
4.560,268.629,0.331901
4.570,268.223,0.304747
4.580,265.495,0.190653
4.590,266.831,0.243076
4.600,265.505,0.574855
4.610,267.469,0.636322
4.620,266.987,0.787373
4.630,268.394,0.751259
4.640,267.438,0.826883
4.650,268.170,0.739920
4.660,267.503,0.828943
4.670,268.616,0.818972
4.680,267.499,0.824202
4.690,268.673,0.729110
4.700,267.489,0.821416
4.710,268.207,0.791362
4.720,268.221,0.877190
4.730,269.093,0.786813
4.740,268.252,0.871278
4.750,267.880,0.826773
4.760,267.633,0.892247
4.770,268.552,0.845601
4.780,268.800,0.856898
4.790,268.920,0.846930
4.800,268.715,0.904368
4.810,268.748,0.891573
4.820,268.121,0.887932
4.830,268.677,0.902073
4.840,269.337,0.823157
4.850,268.067,0.870268
4.860,270.120,0.838038
4.870,268.845,0.859390
4.880,268.096,0.857201
4.890,268.625,0.851653
4.900,267.279,0.827643
4.910,268.410,0.867033
4.920,269.210,0.840422
4.930,269.823,0.849089
4.940,268.126,0.803599
4.950,268.250,0.865457
4.960,268.261,0.877365
4.970,267.964,0.811880
4.980,268.365,0.871051
4.990,268.956,0.846677
5.000,268.895,0.875927
5.010,268.521,0.714433
5.020,268.530,0.878514
5.030,267.340,0.810972
5.040,268.446,0.849390
5.050,268.434,0.859328
5.060,268.438,0.791475
5.070,268.212,0.831040
5.080,268.432,0.841015
5.090,268.647,0.878668
5.100,268.748,0.786197
5.110,268.104,0.847096
5.120,268.567,0.789591
5.130,268.979,0.730579
5.140,269.352,0.125050
5.150,269.009,0.262544
5.160,270.082,0.367556
5.170,269.401,0.749116
5.180,268.732,0.174963
5.190,269.961,0.226833
5.200,269.825,0.149164
5.210,268.401,0.431488
5.220,333.420,0.716332
5.230,342.035,0.269816
5.240,336.302,0.481794
5.250,336.642,0.439012
5.260,332.873,0.557008
5.270,336.637,0.581813
5.280,336.522,0.220508
5.290,333.728,0.571735
5.300,332.638,0.229955
5.310,334.356,0.716535
5.320,342.015,0.403892
5.330,335.181,0.617533
5.340,335.674,0.361422
5.350,333.317,0.518259
5.360,340.119,0.666843
5.370,335.680,0.767971
5.380,336.704,0.626194
5.390,334.898,0.581697
5.400,337.127,0.851788
5.410,337.642,0.578301
5.420,336.181,0.650702
5.430,337.005,0.757493
5.440,336.345,0.786452
5.450,340.095,0.841874
5.460,336.366,0.720120
5.470,338.765,0.784037
5.480,336.589,0.737920
5.490,340.616,0.869592
5.500,338.218,0.812564
5.510,338.074,0.792777
5.520,338.411,0.680771
5.530,338.590,0.842836
5.540,340.547,0.868997
5.550,337.522,0.817776
5.560,339.113,0.882165
5.570,337.450,0.799949
5.580,340.170,0.893223
5.590,337.068,0.756625
5.600,338.383,0.877973
5.610,337.625,0.833225
5.620,339.437,0.908632
5.630,339.561,0.896741
5.640,337.274,0.875819
5.650,338.291,0.865804
5.660,337.741,0.843061
5.670,339.519,0.943817
5.680,337.174,0.841145
5.690,338.807,0.937774
5.700,337.261,0.856093
5.710,338.615,0.938299
5.720,338.121,0.919754
5.730,337.494,0.907028
5.740,338.259,0.897421
5.750,338.204,0.915177
5.760,339.296,0.942260
5.770,337.582,0.910744
5.780,338.622,0.952908
5.790,337.712,0.891151
5.800,338.967,0.947570
5.810,338.173,0.915016
5.820,338.013,0.929079
5.830,337.397,0.892219
5.840,338.554,0.884523
5.850,340.076,0.896630
5.860,337.837,0.880537
5.870,339.274,0.905474
5.880,337.394,0.870888
5.890,340.241,0.916318
5.900,338.351,0.898781
5.910,339.317,0.928937
5.920,338.543,0.906262
5.930,339.608,0.925405
5.940,339.578,0.915802
5.950,338.264,0.894670
5.960,340.329,0.889803
5.970,338.861,0.874969
5.980,340.791,0.901128
5.990,338.103,0.874818
6.000,340.091,0.908541
6.010,338.191,0.843370
6.020,340.523,0.884511
6.030,339.608,0.841359
6.040,339.343,0.867958
6.050,339.393,0.845183
6.060,339.330,0.864093
6.070,340.569,0.900941
6.080,338.856,0.796183
6.090,340.288,0.820279
6.100,339.097,0.747230
6.110,340.519,0.869541
6.120,339.001,0.722869
6.130,339.868,0.864828
6.140,339.846,0.770342
6.150,340.161,0.834513
6.160,340.380,0.829953
6.170,338.806,0.789173
6.180,340.627,0.783504
6.190,338.956,0.673165
6.200,341.306,0.883535
6.210,340.821,0.677947
6.220,340.537,0.748502
6.230,339.729,0.556632
6.240,340.948,0.813172
6.250,341.604,0.805055
6.260,340.498,0.757482
6.270,340.734,0.809789
6.280,340.495,0.633008
6.290,341.114,0.894241
6.300,341.133,0.784432
6.310,340.762,0.844200
6.320,341.093,0.567252
6.330,341.426,0.849114
6.340,341.760,0.693728
6.350,340.552,0.746687
6.360,341.257,0.612515
6.370,341.896,0.737692
6.380,342.567,0.852883
6.390,341.195,0.635289
6.400,340.549,0.798889
6.410,339.500,0.489911
6.420,341.263,0.843476
6.430,342.140,0.440999
6.440,341.504,0.734315
6.450,340.934,0.240228
6.460,341.720,0.533159
6.470,342.543,0.453992
6.480,340.076,0.422494
6.490,341.618,0.474278
6.500,339.047,0.160821
6.510,342.756,0.603032
6.520,340.609,0.485334
6.530,340.890,0.510931
6.540,340.061,0.186055
6.550,342.174,0.564398
6.560,342.933,0.381297
6.570,340.122,0.519641
6.580,340.806,0.067333
6.590,341.964,0.097463
6.600,347.496,0.145842
6.610,340.260,0.201645
6.620,343.429,0.102021
6.630,336.541,0.084694
6.640,355.495,0.282672
6.650,360.209,0.308370
6.660,360.309,0.267178
6.670,361.775,0.231107
6.680,361.451,0.491472
6.690,360.621,0.391479
6.700,362.377,0.325799
6.710,360.710,0.454769
6.720,364.213,0.328790
6.730,360.971,0.553910
6.740,365.884,0.323388
6.750,362.136,0.453488
6.760,362.347,0.363106
6.770,361.982,0.524105
6.780,361.825,0.435672
6.790,363.648,0.433861
6.800,361.704,0.541384
6.810,363.344,0.671724
6.820,359.670,0.456237
6.830,363.753,0.717049
6.840,362.033,0.458064
6.850,363.010,0.334386
6.860,362.367,0.459001
6.870,362.226,0.575369
6.880,361.871,0.490955
6.890,361.365,0.541003
6.900,363.481,0.643193
6.910,360.128,0.425214
6.920,363.677,0.582909
6.930,361.043,0.507016
6.940,363.853,0.543546
6.950,360.667,0.455191
6.960,363.964,0.520207
6.970,361.123,0.375292
6.980,361.949,0.358995
6.990,362.700,0.440081
7.000,361.080,0.372110
7.010,363.385,0.390785
7.020,360.996,0.312191
7.030,365.107,0.303652
7.040,361.301,0.343683
7.050,363.745,0.475388
7.060,361.620,0.455883
7.070,362.754,0.326770
7.080,362.615,0.425048
7.090,362.265,0.407087
7.100,362.612,0.489214
7.110,362.127,0.329496
7.120,363.354,0.294499
7.130,360.557,0.409034
7.140,362.800,0.563971
7.150,360.851,0.310901
7.160,363.284,0.392528
7.170,361.607,0.336036
7.180,362.277,0.412676
7.190,361.252,0.421178
7.200,362.345,0.316582
7.210,362.696,0.443678
7.220,361.486,0.451495
7.230,362.582,0.415087
7.240,362.065,0.340935
7.250,363.113,0.318244
7.260,362.009,0.382376
7.270,361.908,0.408120
7.280,361.367,0.385906
7.290,362.334,0.411059
7.300,362.185,0.473103
7.310,361.607,0.670774
7.320,361.743,0.680066
7.330,361.801,0.565698
7.340,362.555,0.617950
7.350,361.391,0.515911
7.360,361.701,0.592752
7.370,361.586,0.484954
7.380,362.403,0.366700
7.390,362.289,0.341866
7.400,362.765,0.382465
7.410,362.214,0.350134
7.420,362.405,0.293889
7.430,362.880,0.364895
7.440,361.992,0.349103
7.450,362.523,0.324949
7.460,362.454,0.275538
7.470,269.628,0.305615
7.480,269.901,0.472386
7.490,269.765,0.457097
7.500,269.852,0.437435
7.510,269.909,0.412938
7.520,269.943,0.369099
7.530,270.211,0.324690
7.540,270.101,0.304899
7.550,270.300,0.355514
7.560,270.274,0.200672
7.570,270.442,0.197007
7.580,270.429,0.180396
7.590,270.724,0.098892
7.600,270.435,0.133963
7.610,331.234,0.177299
7.620,330.986,0.047052
7.630,330.319,0.388139
7.640,333.619,0.161142
7.650,330.144,0.525305
7.660,331.838,0.267535
7.670,330.291,0.261621
7.680,334.995,0.261779
7.690,333.654,0.151609
7.700,334.923,0.312057
7.710,332.966,0.073006
7.720,334.481,0.237635
7.730,338.092,0.061429
7.740,340.660,0.144483
7.750,355.157,0.118326
7.760,360.396,0.257684
7.770,357.264,0.156191
7.780,361.257,0.405340
7.790,360.061,0.345704
7.800,361.714,0.158352
7.810,290.968,0.306486
7.820,291.819,0.434745
7.830,293.738,0.412220
7.840,293.520,0.624911
7.850,294.811,0.314511
7.860,296.002,0.786298
7.870,295.170,0.062222
7.880,297.147,0.289480
7.890,293.737,0.765264
7.900,292.430,0.356176
7.910,291.671,0.424857
7.920,292.670,0.458148
7.930,291.139,0.250288
7.940,291.702,0.195522
7.950,267.981,0.196194
7.960,268.382,0.231073
7.970,265.917,0.528401
7.980,264.429,0.490474
7.990,264.515,0.521763
8.000,265.272,0.631790
8.010,266.709,0.759252
8.020,268.006,0.818244
8.030,269.432,0.822258
8.040,269.222,0.872577
8.050,271.275,0.774003
8.060,268.897,0.848493
8.070,268.576,0.646756
8.080,266.290,0.809206
8.090,265.811,0.594136
8.100,267.646,0.786436
8.110,269.120,0.756580
8.120,270.615,0.748148
8.130,270.175,0.889923
8.140,269.550,0.689528
8.150,269.224,0.789727
8.160,269.350,0.733752
8.170,269.595,0.565735
8.180,269.004,0.705900
8.190,269.339,0.591560
8.200,269.219,0.533475
8.210,269.125,0.390043
8.220,269.251,0.309197
8.230,268.875,0.277988
8.240,268.872,0.176914
8.250,269.114,0.175947
8.260,269.552,0.124167
8.270,304.008,0.181054
8.280,304.210,0.199704
8.290,304.282,0.188558
8.300,303.821,0.178067
8.310,303.043,0.098048
8.320,302.867,0.113686
8.330,302.370,0.071677
8.340,302.945,0.096888
8.350,302.815,0.109051
8.360,302.425,0.075701
8.370,303.319,0.116919
8.380,303.725,0.158216
8.390,303.415,0.210001
8.400,303.666,0.186253
8.410,302.817,0.091622
8.420,303.153,0.103489
8.430,303.239,0.139080
8.440,303.443,0.242917
8.450,303.532,0.206238
8.460,303.564,0.137613
8.470,303.850,0.161359
8.480,304.125,0.284563
8.490,304.222,0.252949
8.500,303.946,0.311148
8.510,303.850,0.368454
8.520,303.973,0.452621
8.530,303.693,0.404314
8.540,304.057,0.544955
8.550,304.154,0.449646
8.560,303.538,0.409613
8.570,304.001,0.402353
8.580,303.510,0.475504
8.590,303.466,0.307854
8.600,303.995,0.331637
8.610,303.043,0.389831
8.620,303.822,0.283906
8.630,303.951,0.281044
8.640,304.278,0.262897
8.650,304.473,0.240622
8.660,303.704,0.110828
8.670,304.164,0.215145
8.680,304.333,0.184998
8.690,303.950,0.215398
8.700,303.073,0.159672
8.710,303.673,0.141304
8.720,303.412,0.166424
8.730,303.559,0.083724
8.740,270.754,0.074331
8.750,270.614,0.120488
8.760,270.384,0.209552
8.770,270.273,0.255737
8.780,270.192,0.268328
8.790,270.215,0.237960
8.800,270.170,0.293701
8.810,269.600,0.329344
8.820,269.550,0.393862
8.830,269.504,0.475596
8.840,269.541,0.542466
8.850,269.815,0.525531
8.860,270.019,0.457575
8.870,270.071,0.548965
8.880,269.569,0.661585
8.890,269.695,0.646490
8.900,269.394,0.697069
8.910,269.516,0.679229
8.920,269.173,0.807187
8.930,269.321,0.864860
8.940,269.745,0.840046
8.950,269.707,0.877418
8.960,269.598,0.880300
8.970,269.893,0.855446
8.980,269.446,0.883282
8.990,269.912,0.833677
9.000,269.385,0.865436
9.010,269.180,0.863233
9.020,268.911,0.904165
9.030,269.193,0.884953
9.040,268.129,0.892128
9.050,268.548,0.821171
9.060,268.792,0.873071
9.070,270.218,0.870008
9.080,270.154,0.843042
9.090,268.120,0.910157
9.100,269.524,0.876720
9.110,269.527,0.904427
9.120,270.177,0.863845
9.130,269.108,0.917371
9.140,270.755,0.798179
9.150,268.633,0.891144
9.160,269.264,0.845813
9.170,268.141,0.884610
9.180,268.120,0.820869
9.190,268.269,0.863173
9.200,268.445,0.830596
9.210,269.917,0.761633
9.220,268.859,0.838461
9.230,270.050,0.745454
9.240,269.329,0.803967
9.250,268.925,0.864633
9.260,268.556,0.865198
9.270,269.395,0.858037
9.280,269.174,0.899164
9.290,269.742,0.812952
9.300,269.089,0.883166
9.310,268.964,0.861202
9.320,268.563,0.887580
9.330,269.815,0.860845
9.340,270.100,0.875546
9.350,270.538,0.847962
9.360,270.958,0.786229
9.370,269.587,0.872039
9.380,271.014,0.763305
9.390,268.582,0.852935
9.400,269.393,0.840487
9.410,268.520,0.871770
9.420,268.289,0.761279
9.430,268.962,0.857098
9.440,269.132,0.823250
9.450,268.938,0.813030
9.460,268.894,0.802408
9.470,267.968,0.856988
9.480,267.313,0.832755
9.490,268.244,0.914266
9.500,269.771,0.892335
9.510,268.877,0.884540
9.520,269.582,0.900595
9.530,269.566,0.905725
9.540,269.816,0.894646
9.550,269.990,0.861644
9.560,270.431,0.865951
9.570,269.907,0.876344
9.580,270.362,0.847280
9.590,270.133,0.858543
9.600,268.244,0.905668
9.610,268.270,0.823507
9.620,268.384,0.909833
9.630,269.337,0.869797
9.640,270.026,0.899448
9.650,270.760,0.857200
9.660,270.014,0.859298
9.670,269.520,0.767342
9.680,269.386,0.842737
9.690,269.299,0.898159
9.700,269.553,0.902283
9.710,269.922,0.884988
9.720,270.596,0.894103
9.730,269.505,0.903859
9.740,270.692,0.881389
9.750,268.799,0.895700
9.760,270.187,0.882170
9.770,269.366,0.913297
9.780,269.271,0.904353
9.790,269.053,0.909254
9.800,269.375,0.911854
9.810,269.796,0.891021
9.820,269.325,0.868718
9.830,269.724,0.892175
9.840,268.973,0.879765
9.850,270.103,0.859446
9.860,269.691,0.859430
9.870,269.649,0.855760
9.880,269.687,0.885839
9.890,269.718,0.874926
9.900,269.818,0.909404
9.910,269.651,0.846459
9.920,269.260,0.836015
9.930,269.216,0.659596
9.940,268.774,0.537783
9.950,269.229,0.829431
9.960,269.270,0.785085
9.970,269.622,0.826729
9.980,269.433,0.883525
9.990,269.494,0.867493
10.000,267.882,0.749423
10.010,267.827,0.710873
10.020,269.185,0.642637
10.030,269.330,0.306496
10.040,264.940,0.408791
10.050,271.156,0.175764
10.060,268.828,0.646423
10.070,271.367,0.506547
10.080,270.992,0.456787
10.090,279.341,0.035686
10.100,278.185,0.043298
10.110,270.909,0.216336
10.120,269.011,0.476907
10.130,269.932,0.181314
10.140,269.619,0.153009
10.150,269.389,0.038051
10.160,268.921,0.246560
10.170,265.820,0.156240
10.180,264.919,0.138635
10.190,264.201,0.319431
10.200,266.913,0.284082
10.210,268.733,0.080074
10.220,265.586,0.282995
10.230,266.953,0.032934
10.240,266.472,0.227708
10.250,265.911,0.105662
10.260,262.681,0.244751
10.270,265.483,0.102274
10.280,265.232,0.086489
10.290,268.764,0.116393
10.300,268.278,0.153172
10.310,267.382,0.083841
10.320,266.348,0.124862
10.330,268.339,0.253625
10.340,269.502,0.181286
10.350,268.669,0.097324
10.360,267.975,0.058911
10.370,267.533,0.048744
10.380,269.527,0.100095
10.390,267.364,0.220922
10.400,267.748,0.490209
10.410,267.877,0.240829
10.420,267.232,0.205551
10.430,267.377,0.161833
10.440,265.451,0.104958
10.450,269.518,0.119461
10.460,269.673,0.337904
10.470,269.612,0.388898
10.480,269.181,0.595269
10.490,268.837,0.322071
10.500,269.170,0.149748
10.510,268.268,0.207656
10.520,268.351,0.240241
10.530,268.720,0.420028
10.540,269.554,0.331135
10.550,269.292,0.325881
10.560,298.950,0.403130
10.570,299.477,0.605872
10.580,296.586,0.711278
10.590,298.231,0.510414
10.600,296.923,0.335848
10.610,299.010,0.572015
10.620,298.634,0.332932
10.630,446.731,0.465930
10.640,447.881,0.059355
10.650,446.912,0.150458
10.660,447.231,0.467192
10.670,447.817,0.389738
10.680,448.456,0.680530
10.690,447.144,0.445159
10.700,447.089,0.408368
10.710,445.421,0.288106
10.720,449.036,0.597852
10.730,299.374,0.254373
10.740,297.927,0.533497
