time,frequency,confidence
6.110,200.111,0.448394
6.120,219.910,0.233030
6.130,221.295,0.600481
6.140,222.805,0.694854
6.150,223.003,0.633828
6.160,223.146,0.377656
6.170,223.233,0.319238
6.180,224.172,0.054459
6.190,223.322,0.391053
6.200,221.886,0.390349
6.210,220.903,0.603118
6.220,220.335,0.747830
6.230,220.750,0.804337
6.240,220.370,0.615274
6.250,220.647,0.403990
6.260,211.794,0.017860
6.270,199.860,0.015318
6.280,197.443,0.629521
6.290,197.151,0.811964
6.300,197.612,0.806975
6.310,198.261,0.746734
6.320,223.624,0.009079
6.330,245.592,0.335683
6.340,246.501,0.354310
6.350,247.434,0.339639
6.360,246.978,0.510142
6.370,247.762,0.334242
6.380,248.225,0.414140
6.390,247.231,0.554794
6.400,247.932,0.572181
6.410,248.495,0.374359
6.420,249.235,0.484743
6.430,257.412,0.048233
6.440,252.492,0.022555
6.450,251.140,0.447978
6.460,252.053,0.616264
6.470,218.927,0.038495
6.480,197.914,0.465456
6.490,199.298,0.771573
6.500,199.411,0.810439
6.510,199.848,0.697229
6.520,200.902,0.208732
6.530,214.499,0.092050
6.540,200.833,0.118210
6.550,197.142,0.827686
6.560,194.034,0.696859
6.570,193.994,0.701359
6.580,194.092,0.525954
6.590,195.427,0.200298
6.600,218.564,0.054910
6.610,243.861,0.001896
6.620,263.884,0.325664
6.630,263.483,0.357856
6.640,264.165,0.233591
6.650,262.423,0.612058
6.660,261.687,0.211899
6.670,235.196,0.006140
6.680,217.173,0.018204
6.690,199.592,0.435647
6.700,201.745,0.453310
6.710,199.417,0.463951
6.720,222.519,0.122500
6.730,224.502,0.192788
6.740,251.190,0.003532
6.750,265.226,0.053063
6.760,294.027,0.339003
6.770,295.665,0.841632
6.780,295.751,0.876671
6.790,293.718,0.643440
6.800,290.482,0.682664
6.810,291.248,0.667032
6.820,291.845,0.195883
6.830,276.243,0.008781
6.840,264.934,0.124695
6.850,265.034,0.149896
6.860,245.390,0.018971
6.870,219.131,0.028684
6.880,199.984,0.425082
6.890,199.375,0.173493
6.900,199.400,0.347196
6.910,199.128,0.365630
6.920,199.242,0.599004
6.930,199.167,0.838239
6.940,198.743,0.777209
6.950,197.938,0.692043
6.960,196.312,0.139028
6.970,196.305,0.106817
6.980,195.161,0.413258
6.990,196.388,0.388129
7.000,199.643,0.310350
7.010,205.423,0.000152
7.020,217.976,0.000094
7.030,227.000,0.000007
7.040,243.149,0.000958
7.050,252.207,0.015809
7.060,257.828,0.122656
7.070,259.374,0.098387
7.080,261.795,0.195592
7.090,260.333,0.138998
7.100,256.365,0.037006
7.110,250.637,0.104552
7.120,251.534,0.032586
7.130,251.266,0.000264
7.140,249.385,0.000141
7.150,244.918,0.002331
7.160,240.970,0.001047
7.170,231.784,0.000160
7.180,228.660,0.005759
7.190,225.181,0.161729
7.200,201.210,0.136732
7.210,208.901,0.501837
7.220,208.974,0.545202
7.230,210.165,0.476523
7.240,210.996,0.504487
7.250,211.543,0.511051
7.260,210.529,0.544090
7.270,211.307,0.475275
7.280,211.222,0.448671
7.290,210.885,0.485403
7.300,209.593,0.488414
7.310,210.571,0.379972
7.320,210.656,0.460999
7.330,210.467,0.439456
7.340,207.323,0.723116
7.350,206.160,0.734202
7.360,206.182,0.623749
7.370,206.277,0.687948
7.380,204.130,0.386061
7.390,198.115,0.682035
7.400,195.307,0.679629
7.410,194.776,0.393348
7.420,193.823,0.191617
7.430,194.671,0.006638
7.440,193.489,0.053167
7.450,194.621,0.002295
7.460,195.054,0.001109
7.470,194.604,0.004045
7.480,196.601,0.128276
7.490,197.413,0.654110
7.500,197.422,0.633402
7.510,196.271,0.740548
7.520,195.104,0.603160
7.530,195.512,0.030324
7.540,194.718,0.001649
7.550,195.950,0.002496
7.560,198.220,0.000096
7.570,196.557,0.000050
7.580,198.655,0.023094
7.590,198.527,0.794509
7.600,198.175,0.913399
7.610,198.191,0.932434
7.620,197.960,0.904949
7.630,197.783,0.785534
7.640,197.618,0.824831
7.650,197.892,0.780641
7.660,197.902,0.508732
7.670,198.114,0.394935
7.680,214.873,0.000020
7.690,249.562,0.000015
7.700,280.237,0.000324
7.710,297.186,0.360121
7.720,297.417,0.106848
7.730,296.048,0.431650
7.740,296.138,0.650858
7.750,296.416,0.664325
7.760,295.894,0.566102
7.770,295.793,0.834047
7.780,295.813,0.788747
7.790,295.590,0.916022
7.800,295.551,0.868563
7.810,295.016,0.830602
7.820,294.659,0.793295
7.830,293.583,0.420219
7.840,293.581,0.489126
7.850,293.128,0.040755
7.860,287.215,0.001024
7.870,264.891,0.007346
7.880,261.291,0.544486
7.890,290.188,0.490683
7.900,267.031,0.318175
7.910,273.324,0.310571
7.920,272.523,0.354451
7.930,272.929,0.327256
7.940,272.895,0.363515
7.950,270.465,0.231744
7.960,263.379,0.248376
7.970,242.255,0.015084
7.980,215.438,0.001589
7.990,195.060,0.633895
8.000,196.586,0.542282
8.010,196.098,0.695794
8.020,197.253,0.759726
8.030,197.327,0.619946
8.040,197.653,0.777495
8.050,195.169,0.467591
8.060,194.711,0.459310
8.070,195.592,0.772736
8.080,197.164,0.915935
8.090,197.142,0.930814
