time,frequency,confidence
2.450,197.334,0.753616
2.460,197.160,0.682724
2.470,197.336,0.560961
2.480,294.640,0.490187
2.490,197.542,0.737454
2.500,197.644,0.539542
2.510,197.228,0.511676
2.520,295.331,0.524454
2.530,295.030,0.719369
2.540,294.903,0.821113
2.550,295.799,0.769147
2.560,295.666,0.796735
2.570,295.812,0.468193
2.580,392.823,0.963863
2.590,392.821,0.939752
2.600,393.532,0.926345
2.610,196.972,0.737665
2.620,197.180,0.800857
2.630,196.872,0.808890
2.640,197.125,0.927076
2.650,196.648,0.884063
2.660,196.970,0.901771
2.670,196.893,0.861038
2.680,197.300,0.839547
2.690,197.131,0.640810
2.700,197.173,0.667750
2.710,295.349,0.599309
2.720,295.286,0.725136
2.730,295.585,0.837694
2.740,294.778,0.799906
2.750,294.514,0.782455
2.760,294.735,0.328882
2.770,442.073,0.615153
2.780,295.093,0.267052
2.790,394.629,0.376961
2.800,197.306,0.630752
2.810,197.617,0.609672
2.820,197.369,0.766970
2.830,197.955,0.386010
2.840,197.429,0.607684
2.850,198.659,0.242775
2.860,198.529,0.356309
2.870,296.087,0.246545
2.880,197.124,0.892555
2.890,197.605,0.948137
2.900,197.481,0.962096
2.910,197.531,0.943447
2.920,197.570,0.945337
2.930,197.560,0.945016
2.940,197.600,0.947092
2.950,197.475,0.957450
2.960,197.413,0.960688
2.970,197.162,0.961860
2.980,197.302,0.946125
2.990,197.325,0.922217
3.000,197.314,0.931211
3.010,196.999,0.907923
3.020,197.001,0.876619
3.030,197.018,0.781979
3.040,197.127,0.809402
3.050,197.060,0.839248
3.060,197.192,0.897579
3.070,197.173,0.881205
3.080,197.109,0.754002
3.090,196.966,0.633432
3.100,295.002,0.350750
3.110,294.700,0.600317
3.120,295.353,0.634840
3.130,295.360,0.735267
3.140,295.065,0.817191
3.150,294.322,0.754549
3.160,294.559,0.821307
3.170,294.478,0.832995
3.180,294.825,0.831424
3.190,294.739,0.861223
3.200,295.191,0.864495
3.210,295.755,0.863484
3.220,295.817,0.803784
3.230,295.100,0.820813
3.240,295.601,0.507033
3.250,391.933,0.589202
3.260,393.136,0.948484
3.270,393.437,0.979236
3.280,393.803,0.969176
3.290,393.660,0.950658
3.300,393.565,0.712211
3.310,393.317,0.703242
3.320,294.360,0.811346
3.330,294.506,0.791973
3.340,294.929,0.755995
3.350,295.050,0.787952
3.360,295.254,0.719779
3.370,295.293,0.694413
3.380,295.213,0.563039
3.390,294.996,0.664266
3.400,492.846,0.402658
3.410,295.095,0.729413
3.420,295.181,0.449718
3.430,295.277,0.776046
3.440,295.420,0.472163
3.450,295.011,0.783246
3.460,492.676,0.331829
3.470,295.172,0.795441
3.480,295.607,0.601072
3.490,295.623,0.812890
3.500,295.683,0.444152
3.510,295.791,0.606383
3.520,442.868,0.402464
3.530,295.156,0.626744
3.540,443.440,0.389191
3.550,295.415,0.660308
3.560,443.139,0.502768
3.570,295.305,0.673728
3.580,443.061,0.521524
3.590,295.433,0.681999
3.600,295.599,0.471670
3.610,295.105,0.800698
3.620,443.129,0.423397
3.630,442.548,0.530912
3.640,446.481,0.287261
3.650,393.402,0.957114
3.660,394.064,0.942865
3.670,394.006,0.967774
3.680,394.228,0.921775
3.690,394.076,0.917178
3.700,394.088,0.463576
3.710,394.012,0.464138
3.720,295.024,0.393046
3.730,295.164,0.437901
3.740,491.657,0.400219
3.750,295.136,0.438273
3.760,492.049,0.398206
3.770,295.102,0.397205
3.780,294.898,0.473791
3.790,294.899,0.560931
3.800,294.821,0.660284
3.810,294.547,0.639244
3.820,492.314,0.475343
3.830,294.131,0.301222
3.840,293.905,0.551746
3.850,294.566,0.735743
3.860,294.553,0.841857
3.870,294.731,0.895774
3.880,294.675,0.872732
3.890,294.250,0.705418
3.900,294.175,0.769921
3.910,294.227,0.784043
3.920,293.991,0.563344
3.930,294.115,0.616619
3.940,393.060,0.299766
3.950,197.928,0.380145
3.960,197.678,0.710774
3.970,197.478,0.853745
3.980,197.597,0.852126
3.990,196.972,0.843835
4.000,292.726,0.362546
4.010,293.391,0.484943
4.020,292.204,0.465758
4.030,587.856,0.572083
4.040,587.217,0.449222
4.050,196.948,0.478858
4.060,587.739,0.397012
4.070,293.859,0.681150
4.080,293.663,0.839821
4.090,293.449,0.623221
4.100,293.688,0.816411
4.110,293.776,0.755878
4.120,294.033,0.898385
4.130,293.860,0.805338
4.140,294.175,0.846547
4.150,294.088,0.315294
4.160,295.170,0.305418
4.170,197.802,0.399827
4.180,294.793,0.602447
4.190,196.991,0.446088
4.200,294.467,0.822246
4.210,294.784,0.752511
4.220,294.855,0.738079
4.230,294.803,0.472465
4.240,294.681,0.657215
4.250,294.382,0.747263
4.260,294.204,0.897039
4.270,293.593,0.760004
4.280,294.378,0.683533
4.290,294.771,0.487422
4.300,197.801,0.316256
4.310,198.231,0.476706
4.320,295.330,0.241623
4.330,294.860,0.373195
4.340,294.903,0.538130
4.350,294.803,0.457133
4.360,295.407,0.403102
4.370,198.905,0.353107
4.380,256.531,0.097658
4.390,261.662,0.319817
4.400,391.694,0.225284
4.410,588.002,0.889305
4.420,587.618,0.689156
4.430,293.934,0.889154
4.440,293.979,0.895279
4.450,294.039,0.910907
4.460,294.869,0.707268
4.470,294.441,0.762831
4.480,294.620,0.654121
4.490,294.376,0.853705
4.500,294.961,0.487821
4.510,294.741,0.829251
4.520,294.830,0.414521
4.530,294.619,0.743524
4.540,295.107,0.591563
4.550,294.876,0.772213
4.560,295.198,0.423522
4.570,294.702,0.684676
4.580,295.001,0.294303
4.590,294.842,0.619992
4.600,294.930,0.357584
4.610,294.888,0.652140
4.620,294.897,0.361208
4.630,294.837,0.431412
4.640,197.098,0.409120
4.650,590.528,0.379523
4.660,197.206,0.768112
4.670,442.657,0.210286
4.680,491.140,0.270586
4.690,294.343,0.427997
4.700,245.789,0.450691
4.710,247.050,0.281047
4.720,246.570,0.521963
4.730,491.310,0.204353
4.740,443.698,0.293590
4.750,508.255,0.332826
4.760,393.173,0.356737
4.770,585.792,0.721866
4.780,587.132,0.886009
4.790,587.335,0.912467
4.800,587.592,0.737403
4.810,293.142,0.624659
4.820,293.133,0.471201
4.830,293.203,0.626125
4.840,293.770,0.492008
4.850,293.224,0.357779
4.860,293.478,0.533579
4.870,293.645,0.631480
4.880,293.775,0.832479
4.890,293.434,0.905183
4.900,293.799,0.732755
4.910,293.508,0.607673
4.920,446.684,0.345656
4.930,294.330,0.426677
4.940,295.107,0.289467
4.950,294.916,0.578879
4.960,219.866,0.380799
4.970,219.860,0.474282
4.980,219.471,0.372289
4.990,219.753,0.301701
5.000,219.916,0.209046
5.010,219.093,0.165762
5.020,442.341,0.357994
5.030,294.965,0.186952
5.040,219.052,0.122228
5.050,197.983,0.292391
5.060,197.744,0.160575
5.070,442.000,0.194405
5.080,443.975,0.243161
5.090,395.333,0.426963
5.100,445.913,0.180251
5.110,395.614,0.307794
5.120,197.448,0.268449
5.130,396.009,0.373941
5.140,197.280,0.205711
5.150,396.232,0.309440
5.160,197.368,0.799984
5.170,198.022,0.826695
5.180,197.554,0.879401
5.190,198.295,0.802450
5.200,197.789,0.791636
5.210,395.339,0.368784
5.220,589.750,0.293298
5.230,294.494,0.291674
5.240,290.307,0.231884
5.250,196.451,0.572224
5.260,196.707,0.840248
5.270,196.965,0.928722
5.280,196.797,0.898449
5.290,196.745,0.445542
5.300,196.714,0.548562
5.310,196.986,0.705183
5.320,197.150,0.598234
5.330,197.133,0.887172
5.340,197.213,0.922035
5.350,196.995,0.913009
5.360,197.459,0.479097
5.370,393.458,0.698010
5.380,197.657,0.642755
5.390,197.121,0.898175
5.400,197.182,0.854396
5.410,197.201,0.928568
5.420,197.787,0.765964
5.430,197.521,0.660306
5.440,197.450,0.496754
5.450,197.530,0.474761
5.460,197.598,0.644594
5.470,197.456,0.757431
5.480,197.334,0.746894
5.490,197.115,0.645706
5.500,294.519,0.478209
5.510,294.464,0.372636
5.520,294.680,0.379863
5.530,294.607,0.650388
5.540,294.696,0.609301
5.550,197.005,0.711007
5.560,197.434,0.378882
